Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Ilman lämpötila (degC),Tuulen nopeus (m/s)
2021,4,30,00:00,UTC,7,,81,,0.9,2.8
2021,4,30,01:00,UTC,7,,84,,0.4,2.7
2021,4,30,02:00,UTC,7,,83,,-0.2,2.4
2021,4,30,03:00,UTC,6,,80,,0,2.5
2021,4,30,04:00,UTC,6,,72,,1.4,1.8
2021,4,30,05:00,UTC,1,,62,,2.8,3.1
2021,4,30,06:00,UTC,7,,61,,3.5,4.3
2021,4,30,07:00,UTC,8,,72,,2.3,3.4
2021,4,30,08:00,UTC,7,,64,,3,3.7
2021,4,30,09:00,UTC,3,,54,,4.4,4.6
2021,4,30,10:00,UTC,1,,54,,4.4,5.6
2021,4,30,11:00,UTC,1,,54,,4.1,5.6
2021,4,30,12:00,UTC,1,,48,,4.2,6.4
2021,4,30,13:00,UTC,0,,48,,3.8,5.6
2021,4,30,14:00,UTC,1,,35,,4.3,4.9
2021,4,30,15:00,UTC,0,,34,,3.8,3.9
2021,4,30,16:00,UTC,0,,39,,3.7,3
2021,4,30,17:00,UTC,8,,40,,3,2.7
2021,4,30,18:00,UTC,7,,45,,2.3,1.8
2021,4,30,19:00,UTC,7,,54,,0.4,1.1
2021,4,30,20:00,UTC,8,,58,,0.4,0.6
2021,4,30,21:00,UTC,8,,61,,-0.3,1.1
2021,4,30,22:00,UTC,7,,73,,-0.4,1.3
2021,4,30,23:00,UTC,7,,84,,-0.8,0.9
2021,5,1,00:00,UTC,4,,90,,-2.5,1.9
2021,5,1,01:00,UTC,7,,91,,-2.4,1.4
2021,5,1,02:00,UTC,0,,78,,-2.4,2.6
2021,5,1,03:00,UTC,0,,75,,-1.8,2
2021,5,1,04:00,UTC,1,,75,,-0.8,1.6
2021,5,1,05:00,UTC,1,,63,,0.2,3.8
2021,5,1,06:00,UTC,1,,52,,1.3,3.3
2021,5,1,07:00,UTC,2,,51,,1.6,3.5
2021,5,1,08:00,UTC,0,,43,,1.8,4.5
2021,5,1,09:00,UTC,1,,47,,2.2,4
2021,5,1,10:00,UTC,2,,43,,1.8,2.7
2021,5,1,11:00,UTC,2,,34,,3.1,4.8
2021,5,1,12:00,UTC,1,,35,,3.1,3.8
2021,5,1,13:00,UTC,5,,35,,4.7,3.5
2021,5,1,14:00,UTC,7,,35,,3.7,3.8
2021,5,1,15:00,UTC,3,,37,,3.7,3.6
2021,5,1,16:00,UTC,0,,38,,3.8,2.4
2021,5,1,17:00,UTC,0,,42,,3,3.1
2021,5,1,18:00,UTC,0,,45,,2.4,2.4
2021,5,1,19:00,UTC,0,,54,,0.5,2
2021,5,1,20:00,UTC,5,,64,,-1.4,2.5
2021,5,1,21:00,UTC,7,,66,,-0.1,3.3
2021,5,1,22:00,UTC,8,,66,,0.5,3.3
2021,5,1,23:00,UTC,1,,73,,-0.8,2.1
2021,5,2,00:00,UTC,4,,83,,-3.4,3
2021,5,2,01:00,UTC,2,,86,,-1.2,2.7
2021,5,2,02:00,UTC,0,,91,,-0.6,2.2
2021,5,2,03:00,UTC,0,,92,,-2.5,1.7
2021,5,2,04:00,UTC,0,,89,,0.6,2.6
2021,5,2,05:00,UTC,0,,80,,2.7,3.6
2021,5,2,06:00,UTC,0,,63,,4.3,3.1
2021,5,2,07:00,UTC,0,,45,,6.2,4
2021,5,2,08:00,UTC,7,,37,,6.2,3.6
2021,5,2,09:00,UTC,8,,37,,6.3,4.7
2021,5,2,10:00,UTC,7,,33,,7.2,4
2021,5,2,11:00,UTC,7,,37,,6.7,3.9
2021,5,2,12:00,UTC,6,,40,,6.8,4.2
2021,5,2,13:00,UTC,0,,37,,7.3,4.7
2021,5,2,14:00,UTC,0,,39,,7.7,5.7
2021,5,2,15:00,UTC,0,,39,,6.7,5
2021,5,2,16:00,UTC,0,,41,,6.6,4.5
2021,5,2,17:00,UTC,0,,43,,6.2,4.3
2021,5,2,18:00,UTC,6,,49,,4.6,2.1
2021,5,2,19:00,UTC,7,,56,,3.5,1.9
2021,5,2,20:00,UTC,8,,65,,1.3,2.5
2021,5,2,21:00,UTC,8,,69,,0.6,1.7
2021,5,2,22:00,UTC,6,,68,,0.3,2.3
2021,5,2,23:00,UTC,7,,76,,-1.9,3.1
2021,5,3,00:00,UTC,7,,75,,-1.7,2.3
2021,5,3,01:00,UTC,4,,73,,-1.3,2.8
2021,5,3,02:00,UTC,8,,72,,-0.9,2
2021,5,3,03:00,UTC,5,,73,,-0.7,2.1
2021,5,3,04:00,UTC,0,,75,,-1.2,1.4
2021,5,3,05:00,UTC,4,,65,,2.3,2.5
2021,5,3,06:00,UTC,8,,51,,5,3
2021,5,3,07:00,UTC,4,,41,,6.6,2.6
2021,5,3,08:00,UTC,6,,34,,7.8,1.8
2021,5,3,09:00,UTC,8,,36,,7.3,1.5
2021,5,3,10:00,UTC,7,,44,,7.2,3.3
2021,5,3,11:00,UTC,7,,39,,7.4,2.3
2021,5,3,12:00,UTC,8,,47,,6.9,3.5
2021,5,3,13:00,UTC,8,,45,,6.8,4.7
2021,5,3,14:00,UTC,8,,39,,7.5,4.9
2021,5,3,15:00,UTC,7,,38,,7.8,5.4
2021,5,3,16:00,UTC,8,,35,,7.6,5.3
2021,5,3,17:00,UTC,7,,37,,7.1,4.2
2021,5,3,18:00,UTC,7,,46,,5.5,4
2021,5,3,19:00,UTC,6,,53,,3.8,2.5
2021,5,3,20:00,UTC,8,,59,,2.8,1.9
2021,5,3,21:00,UTC,7,,70,,1.7,2.8
2021,5,3,22:00,UTC,7,,80,,0.3,2.4
2021,5,3,23:00,UTC,8,,84,,-0.3,2
2021,5,4,00:00,UTC,8,,83,,-0.2,1.8
2021,5,4,01:00,UTC,8,,83,,-0.6,1.7
2021,5,4,02:00,UTC,8,,81,,0,1.9
2021,5,4,03:00,UTC,7,,80,,-0.3,2.3
2021,5,4,04:00,UTC,8,,76,,0.5,2.4
2021,5,4,05:00,UTC,8,,67,,2,2.9
2021,5,4,06:00,UTC,7,,58,,3.9,3
2021,5,4,07:00,UTC,6,,43,,6.8,3.5
2021,5,4,08:00,UTC,0,,28,,8.4,5.4
2021,5,4,09:00,UTC,0,,26,,8.9,4.5
2021,5,4,10:00,UTC,0,,26,,9.2,5.3
2021,5,4,11:00,UTC,1,,25,,9.8,6
2021,5,4,12:00,UTC,1,,23,,9.8,5.1
2021,5,4,13:00,UTC,5,,24,,10.1,5.3
2021,5,4,14:00,UTC,4,,22,,9.8,6.2
2021,5,4,15:00,UTC,5,,25,,9.1,5.7
2021,5,4,16:00,UTC,1,,27,,9.3,5.4
2021,5,4,17:00,UTC,1,,29,,8.2,6.6
2021,5,4,18:00,UTC,0,,33,,7.1,5
2021,5,4,19:00,UTC,0,,37,,5.5,3.5
2021,5,4,20:00,UTC,0,,40,,3.8,3.1
2021,5,4,21:00,UTC,1,,43,,2.9,3.3
2021,5,4,22:00,UTC,0,,47,,1.8,3
2021,5,4,23:00,UTC,0,,52,,0.8,2.3
2021,5,5,00:00,UTC,0,,59,,-0.8,2
2021,5,5,01:00,UTC,0,,60,,-1,2.3
2021,5,5,02:00,UTC,0,,64,,-1.8,2.3
2021,5,5,03:00,UTC,0,,62,,-1.1,2.9
2021,5,5,04:00,UTC,0,,57,,0.5,3
2021,5,5,05:00,UTC,0,,48,,2.6,3
2021,5,5,06:00,UTC,3,,40,,3.9,3.6
2021,5,5,07:00,UTC,2,,37,,4.4,5.9
2021,5,5,08:00,UTC,3,,35,,5.5,5.1
2021,5,5,09:00,UTC,5,,35,,5.6,5.8
2021,5,5,10:00,UTC,4,,31,,5.6,6.6
2021,5,5,11:00,UTC,7,,29,,6.4,5.5
2021,5,5,12:00,UTC,6,,30,,6.2,5.4
2021,5,5,13:00,UTC,6,,31,,5.8,5.9
2021,5,5,14:00,UTC,2,,29,,6.8,6.4
2021,5,5,15:00,UTC,7,,32,,6.2,4.6
2021,5,5,16:00,UTC,7,,34,,5.8,4.9
2021,5,5,17:00,UTC,4,,36,,5.4,3.6
2021,5,5,18:00,UTC,7,,39,,4.7,3.1
2021,5,5,19:00,UTC,2,,48,,3.5,3.3
2021,5,5,20:00,UTC,3,,53,,2,3
2021,5,5,21:00,UTC,0,,60,,0.5,3.3
2021,5,5,22:00,UTC,7,,63,,0.3,3.3
2021,5,5,23:00,UTC,7,,66,,-0.2,2.9
2021,5,6,00:00,UTC,1,,70,,-0.9,2.5
2021,5,6,01:00,UTC,0,,78,,-2.4,2
2021,5,6,02:00,UTC,7,,76,,-1.7,2.2
2021,5,6,03:00,UTC,7,,74,,-0.8,3.4
2021,5,6,04:00,UTC,7,,73,,-0.1,3.4
2021,5,6,05:00,UTC,6,,68,,1.5,4.3
2021,5,6,06:00,UTC,,,,,2,
2021,5,6,07:00,UTC,,,,,,
2021,5,6,08:00,UTC,,,,,,
2021,5,6,09:00,UTC,,,88,,2.4,
2021,5,6,10:00,UTC,8,,87,,2.4,6.4
2021,5,6,11:00,UTC,8,,84,,2.9,4.3
2021,5,6,12:00,UTC,8,,78,,3.7,5
2021,5,6,13:00,UTC,8,,83,,2.8,6.3
2021,5,6,14:00,UTC,8,,92,,2.4,4.7
2021,5,6,15:00,UTC,8,,88,,3.1,3.9
2021,5,6,16:00,UTC,8,,75,,4,3.9
2021,5,6,17:00,UTC,8,,61,,4.6,3.9
2021,5,6,18:00,UTC,8,,71,,3.4,3
2021,5,6,19:00,UTC,8,,74,,2.6,3.5
2021,5,6,20:00,UTC,8,,69,,2.6,3.8
2021,5,6,21:00,UTC,8,,65,,2.5,4
2021,5,6,22:00,UTC,8,,65,,1.6,3.7
2021,5,6,23:00,UTC,8,,67,,0.7,4.5
2021,5,7,00:00,UTC,3,,76,,-0.4,3.3
2021,5,7,01:00,UTC,2,,81,,-1.3,2.2
2021,5,7,02:00,UTC,8,,80,,-0.8,2
2021,5,7,03:00,UTC,8,,75,,0.5,3.1
2021,5,7,04:00,UTC,8,,78,,1,2.5
2021,5,7,05:00,UTC,8,,79,,1.5,3.1
2021,5,7,06:00,UTC,6,,74,,1.9,4.2
2021,5,7,07:00,UTC,1,,70,,3.1,6.2
2021,5,7,08:00,UTC,7,,68,,1.9,5.3
2021,5,7,09:00,UTC,6,,66,,3.6,4.6
2021,5,7,10:00,UTC,6,,64,,3,5.2
2021,5,7,11:00,UTC,7,,65,,2.8,4.6
2021,5,7,12:00,UTC,5,,57,,3.2,5.2
2021,5,7,13:00,UTC,5,,64,,2.7,3.8
2021,5,7,14:00,UTC,1,,50,,3.2,4.2
2021,5,7,15:00,UTC,0,,49,,3.5,3.4
2021,5,7,16:00,UTC,0,,52,,3.8,2.4
2021,5,7,17:00,UTC,0,,62,,3.2,3.1
2021,5,7,18:00,UTC,1,,64,,2.5,1.8
2021,5,7,19:00,UTC,0,,68,,0.5,1.9
2021,5,7,20:00,UTC,2,,73,,-1,2.5
2021,5,7,21:00,UTC,0,,79,,-3,1.4
2021,5,7,22:00,UTC,0,,79,,-2.7,3.2
2021,5,7,23:00,UTC,7,,85,,-3.7,2.9
2021,5,8,00:00,UTC,5,,85,,-2.2,4
2021,5,8,01:00,UTC,7,,86,,-1.8,3.4
2021,5,8,02:00,UTC,6,,88,,-2.3,3.3
2021,5,8,03:00,UTC,1,,89,,-2.2,2.5
2021,5,8,04:00,UTC,0,,82,,0.5,1.9
2021,5,8,05:00,UTC,0,,74,,2.5,2.5
2021,5,8,06:00,UTC,8,,76,,3.2,2.3
2021,5,8,07:00,UTC,6,,67,,4.8,1.5
2021,5,8,08:00,UTC,5,,58,,5.2,2.2
2021,5,8,09:00,UTC,2,,42,,6.3,3.3
2021,5,8,10:00,UTC,0,,35,,7.5,3.6
2021,5,8,11:00,UTC,1,,35,,7.9,3.3
2021,5,8,12:00,UTC,0,,33,,7.7,4.6
2021,5,8,13:00,UTC,0,,32,,7.5,4.1
2021,5,8,14:00,UTC,1,,33,,8.5,3.8
2021,5,8,15:00,UTC,0,,35,,7.3,3.8
2021,5,8,16:00,UTC,0,,38,,7,4.1
2021,5,8,17:00,UTC,0,,41,,6.6,3.8
2021,5,8,18:00,UTC,0,,45,,6.1,2.4
2021,5,8,19:00,UTC,0,,50,,4.8,2.4
2021,5,8,20:00,UTC,0,,60,,1.7,2.6
2021,5,8,21:00,UTC,0,,68,,0.3,2.4
2021,5,8,22:00,UTC,0,,72,,0.9,2.3
2021,5,8,23:00,UTC,0,,81,,-2.1,2.8
2021,5,9,00:00,UTC,0,,82,,-1.3,3.5
2021,5,9,01:00,UTC,0,,85,,-2,2.1
2021,5,9,02:00,UTC,0,,90,,-2.7,2.7
2021,5,9,03:00,UTC,0,,88,,-1.6,2.5
2021,5,9,04:00,UTC,0,,81,,2.4,2.7
2021,5,9,05:00,UTC,0,,74,,4,3.7
2021,5,9,06:00,UTC,0,,64,,6,2.6
2021,5,9,07:00,UTC,0,,53,,7.4,3.2
2021,5,9,08:00,UTC,1,,44,,9.5,3.9
2021,5,9,09:00,UTC,0,,41,,9.2,3.8
2021,5,9,10:00,UTC,1,,36,,10.5,4.8
2021,5,9,11:00,UTC,0,,33,,10.5,4.5
2021,5,9,12:00,UTC,0,,29,,11.6,4.4
2021,5,9,13:00,UTC,3,,34,,10.8,4.6
2021,5,9,14:00,UTC,2,,38,,11.4,4
2021,5,9,15:00,UTC,0,,38,,11,3.9
2021,5,9,16:00,UTC,3,,48,,9.6,3.7
2021,5,9,17:00,UTC,7,,51,,9.1,4
2021,5,9,18:00,UTC,7,,56,,8.5,3
2021,5,9,19:00,UTC,7,,64,,7.6,3.3
2021,5,9,20:00,UTC,7,,93,,5.2,2.3
2021,5,9,21:00,UTC,7,,88,,5.2,3.7
2021,5,9,22:00,UTC,7,,89,,5.1,2.8
2021,5,9,23:00,UTC,8,,89,,5.1,4.2
2021,5,10,00:00,UTC,8,,89,,5.1,3.6
2021,5,10,01:00,UTC,8,,92,,4.8,3.6
2021,5,10,02:00,UTC,7,,92,,4.5,3
2021,5,10,03:00,UTC,8,,91,,4.7,3.8
2021,5,10,04:00,UTC,8,,90,,5.1,3.6
2021,5,10,05:00,UTC,8,,89,,5.5,4
2021,5,10,06:00,UTC,8,,87,,6.3,4.5
2021,5,10,07:00,UTC,8,,87,,6.7,4.9
2021,5,10,08:00,UTC,8,,87,,7,3.9
2021,5,10,09:00,UTC,8,,85,,7.5,4.3
2021,5,10,10:00,UTC,8,,84,,8,4.6
2021,5,10,11:00,UTC,8,,85,,8.4,4.7
2021,5,10,12:00,UTC,8,,80,,9.6,3
2021,5,10,13:00,UTC,8,,79,,9.8,5.3
2021,5,10,14:00,UTC,8,,82,,9.7,5.1
2021,5,10,15:00,UTC,8,,85,,9.6,3.5
2021,5,10,16:00,UTC,8,,86,,9.8,3.2
2021,5,10,17:00,UTC,8,,90,,9.7,2
2021,5,10,18:00,UTC,8,,95,,9.4,1.9
2021,5,10,19:00,UTC,8,,97,,9.3,1.7
2021,5,10,20:00,UTC,8,,98,,9.7,2.4
2021,5,10,21:00,UTC,8,,98,,10.4,3.3
2021,5,10,22:00,UTC,8,,97,,10.6,2.4
2021,5,10,23:00,UTC,8,,97,,10.5,2.2
2021,5,11,00:00,UTC,7,,97,,10.3,2.7
2021,5,11,01:00,UTC,7,,97,,10,3.3
2021,5,11,02:00,UTC,8,,92,,9.7,5
2021,5,11,03:00,UTC,8,,94,,9.6,3.1
2021,5,11,04:00,UTC,7,,93,,10.1,4.1
2021,5,11,05:00,UTC,7,,88,,10.6,5.3
2021,5,11,06:00,UTC,7,,86,,11.1,4.7
2021,5,11,07:00,UTC,6,,80,,12.9,6.1
2021,5,11,08:00,UTC,0,,71,,16.2,6.5
2021,5,11,09:00,UTC,5,,64,,17.6,5.2
2021,5,11,10:00,UTC,5,,59,,19.6,6.2
2021,5,11,11:00,UTC,7,,75,,12.3,4.5
2021,5,11,12:00,UTC,7,,69,,14.6,2.6
2021,5,11,13:00,UTC,7,,68,,15.6,2.6
2021,5,11,14:00,UTC,7,,71,,14.5,2.2
2021,5,11,15:00,UTC,7,,67,,15.8,1.7
2021,5,11,16:00,UTC,7,,68,,15.2,2.2
2021,5,11,17:00,UTC,7,,70,,14.5,1.2
2021,5,11,18:00,UTC,7,,72,,14.5,0.7
2021,5,11,19:00,UTC,7,,81,,12.6,1.4
2021,5,11,20:00,UTC,6,,86,,11.4,0.8
2021,5,11,21:00,UTC,1,,97,,8.7,0.6
2021,5,11,22:00,UTC,0,,98,,7.3,1.2
2021,5,11,23:00,UTC,0,,99,,6.7,1
2021,5,12,00:00,UTC,7,,99,,6.9,1.4
2021,5,12,01:00,UTC,7,,99,,7,1.1
2021,5,12,02:00,UTC,0,,98,,7.2,1.5
2021,5,12,03:00,UTC,7,,93,,9.6,0.6
2021,5,12,04:00,UTC,0,,81,,12.2,2.3
2021,5,12,05:00,UTC,0,,70,,14.5,2.9
2021,5,12,06:00,UTC,0,,63,,16.3,3.1
2021,5,12,07:00,UTC,0,,53,,18.6,2.9
2021,5,12,08:00,UTC,0,,44,,21.8,4
2021,5,12,09:00,UTC,0,,33,,24.2,6.7
2021,5,12,10:00,UTC,0,,30,,24.9,7.9
2021,5,12,11:00,UTC,0,,29,,26,6.6
2021,5,12,12:00,UTC,0,,25,,26.4,7
2021,5,12,13:00,UTC,0,,42,,23.3,3.4
2021,5,12,14:00,UTC,0,,50,,20.1,4
2021,5,12,15:00,UTC,0,,47,,20.7,3.8
2021,5,12,16:00,UTC,0,,48,,20.5,2.6
2021,5,12,17:00,UTC,0,,51,,19.5,2.4
2021,5,12,18:00,UTC,0,,57,,17.2,2.1
2021,5,12,19:00,UTC,0,,68,,14.1,0.9
2021,5,12,20:00,UTC,0,,82,,11.1,0.5
2021,5,12,21:00,UTC,0,,83,,9.7,1.3
2021,5,12,22:00,UTC,0,,93,,8.6,1.4
2021,5,12,23:00,UTC,0,,95,,7.2,0.5
2021,5,13,00:00,UTC,0,,95,,6.6,0.8
2021,5,13,01:00,UTC,0,,87,,6.6,1.7
2021,5,13,02:00,UTC,0,,74,,8.4,2.3
2021,5,13,03:00,UTC,0,,63,,11.6,2.7
2021,5,13,04:00,UTC,0,,56,,14.3,3.8
2021,5,13,05:00,UTC,0,,50,,17.1,3.9
2021,5,13,06:00,UTC,0,,42,,20.2,3.9
2021,5,13,07:00,UTC,0,,38,,22.5,4
2021,5,13,08:00,UTC,0,,29,,24.7,4.1
2021,5,13,09:00,UTC,0,,29,,26,4.5
2021,5,13,10:00,UTC,3,,26,,27.1,5.6
2021,5,13,11:00,UTC,2,,26,,26.9,5.5
2021,5,13,12:00,UTC,5,,33,,25.3,3.7
2021,5,13,13:00,UTC,0,,33,,24.9,4.7
2021,5,13,14:00,UTC,0,,34,,24.5,4.2
2021,5,13,15:00,UTC,1,,37,,22.8,4.5
2021,5,13,16:00,UTC,0,,40,,21.9,3.7
2021,5,13,17:00,UTC,1,,43,,20.9,2.8
2021,5,13,18:00,UTC,0,,49,,19.3,2
2021,5,13,19:00,UTC,0,,60,,15.8,1.6
2021,5,13,20:00,UTC,0,,67,,13.7,1.8
2021,5,13,21:00,UTC,0,,73,,12.3,1.8
2021,5,13,22:00,UTC,0,,72,,12.5,2
2021,5,13,23:00,UTC,0,,65,,13.9,2.7
2021,5,14,00:00,UTC,5,,63,,14.8,3.1
2021,5,14,01:00,UTC,7,,66,,11.3,3.4
2021,5,14,02:00,UTC,7,,68,,10.9,2.2
2021,5,14,03:00,UTC,8,,79,,7.3,4.4
2021,5,14,04:00,UTC,7,,82,,6.5,4.4
2021,5,14,05:00,UTC,4,,83,,6,6
2021,5,14,06:00,UTC,7,,82,,6.2,6.7
2021,5,14,07:00,UTC,7,,78,,7,6.9
2021,5,14,08:00,UTC,0,,76,,7.2,7.6
2021,5,14,09:00,UTC,3,,73,,7.4,8.4
2021,5,14,10:00,UTC,6,,71,,7.7,7
2021,5,14,11:00,UTC,0,,70,,8,7
2021,5,14,12:00,UTC,1,,69,,8.1,7
2021,5,14,13:00,UTC,7,,69,,8.1,7.2
2021,5,14,14:00,UTC,7,,68,,8.7,8.1
2021,5,14,15:00,UTC,3,,70,,8.2,5.8
2021,5,14,16:00,UTC,2,,69,,8.7,6.1
2021,5,14,17:00,UTC,7,,72,,8.1,1.8
2021,5,14,18:00,UTC,8,,81,,6.8,4.2
2021,5,14,19:00,UTC,8,,90,,6.1,2.5
2021,5,14,20:00,UTC,6,,91,,5.4,1.3
2021,5,14,21:00,UTC,7,,95,,4.7,1.3
2021,5,14,22:00,UTC,8,,93,,5.1,1.3
2021,5,14,23:00,UTC,8,,92,,4.9,0.5
2021,5,15,00:00,UTC,8,,94,,5.1,1.3
2021,5,15,01:00,UTC,7,,95,,4.9,1.1
2021,5,15,02:00,UTC,8,,96,,4.8,0.2
2021,5,15,03:00,UTC,7,,93,,5.7,1.3
2021,5,15,04:00,UTC,6,,88,,8,0.8
2021,5,15,05:00,UTC,7,,85,,10.6,1.3
2021,5,15,06:00,UTC,2,,73,,14.2,1.5
2021,5,15,07:00,UTC,6,,55,,17.9,2.2
2021,5,15,08:00,UTC,2,,45,,19.2,3.3
2021,5,15,09:00,UTC,6,,44,,20.2,3.6
2021,5,15,10:00,UTC,8,,58,,17.4,3.2
2021,5,15,11:00,UTC,7,,61,,17.7,2.8
2021,5,15,12:00,UTC,7,,67,,16.9,2.4
2021,5,15,13:00,UTC,5,,71,,17.7,3.5
2021,5,15,14:00,UTC,7,,78,,16.1,4.4
2021,5,15,15:00,UTC,7,,92,,13.5,3.8
2021,5,15,16:00,UTC,7,,90,,13.6,2.2
2021,5,15,17:00,UTC,8,,94,,13.1,1.1
2021,5,15,18:00,UTC,8,,96,,12.7,3
2021,5,15,19:00,UTC,2,,95,,12.3,3.4
2021,5,15,20:00,UTC,1,,99,,11,2
2021,5,15,21:00,UTC,3,,100,,10.2,2.5
2021,5,15,22:00,UTC,1,,100,,10.1,1.9
2021,5,15,23:00,UTC,7,,100,,8.6,0.8
2021,5,16,00:00,UTC,8,,100,,9.3,1
2021,5,16,01:00,UTC,9,,100,,7.3,2.8
2021,5,16,02:00,UTC,8,,100,,6.7,2.6
2021,5,16,03:00,UTC,8,,99,,6.8,2.8
2021,5,16,04:00,UTC,8,,100,,6.7,2.2
2021,5,16,05:00,UTC,9,,100,,6.5,2.2
2021,5,16,06:00,UTC,9,,100,,6.5,2.1
2021,5,16,07:00,UTC,9,,100,,7.1,1.7
2021,5,16,08:00,UTC,8,,99,,7.2,2.3
2021,5,16,09:00,UTC,8,,97,,7.6,2.2
2021,5,16,10:00,UTC,8,,96,,7.7,2.1
2021,5,16,11:00,UTC,8,,93,,8.1,1.5
2021,5,16,12:00,UTC,8,,90,,8.7,2.4
2021,5,16,13:00,UTC,8,,90,,8.7,2.5
2021,5,16,14:00,UTC,8,,87,,9.7,1.8
2021,5,16,15:00,UTC,1,,84,,10.1,2.4
2021,5,16,16:00,UTC,0,,85,,9.1,2.8
2021,5,16,17:00,UTC,0,,85,,9.1,2.4
2021,5,16,18:00,UTC,0,,84,,9,3.1
2021,5,16,19:00,UTC,0,,90,,7.5,2.2
2021,5,16,20:00,UTC,1,,97,,5.5,1.8
2021,5,16,21:00,UTC,9,,100,,4.3,1.1
2021,5,16,22:00,UTC,9,,100,,4.1,1.5
2021,5,16,23:00,UTC,9,,100,,3.8,0.6
2021,5,17,00:00,UTC,9,,100,,3.8,1.6
2021,5,17,01:00,UTC,8,,100,,3.5,1.9
2021,5,17,02:00,UTC,8,,99,,3.3,1.8
2021,5,17,03:00,UTC,8,,100,,3.3,2.5
2021,5,17,04:00,UTC,9,,100,,3.9,1.7
2021,5,17,05:00,UTC,9,,100,,4.6,0.8
2021,5,17,06:00,UTC,9,,100,,5.8,1.6
2021,5,17,07:00,UTC,8,,99,,7,1.9
2021,5,17,08:00,UTC,8,,96,,8.9,1.9
2021,5,17,09:00,UTC,5,,81,,13,2
2021,5,17,10:00,UTC,5,,70,,15,2.6
2021,5,17,11:00,UTC,5,,56,,18.5,4
2021,5,17,12:00,UTC,2,,44,,21.2,4.3
2021,5,17,13:00,UTC,6,,45,,21.8,5.5
2021,5,17,14:00,UTC,7,,51,,20.9,5.4
2021,5,17,15:00,UTC,7,,90,,14.5,7.1
2021,5,17,16:00,UTC,8,,95,,13.8,3.2
2021,5,17,17:00,UTC,8,,95,,13.9,1.7
2021,5,17,18:00,UTC,7,,94,,14,1
2021,5,17,19:00,UTC,8,,95,,13.8,2.8
2021,5,17,20:00,UTC,8,,96,,13.6,3.4
2021,5,17,21:00,UTC,8,,97,,13.5,3.2
2021,5,17,22:00,UTC,8,,95,,13.4,4
2021,5,17,23:00,UTC,8,,96,,11.6,3.1
2021,5,18,00:00,UTC,7,,96,,11.4,3.5
2021,5,18,01:00,UTC,7,,94,,10.8,4.6
2021,5,18,02:00,UTC,6,,97,,10.2,2.9
2021,5,18,03:00,UTC,6,,96,,10.2,3.2
2021,5,18,04:00,UTC,7,,94,,10.4,4.1
2021,5,18,05:00,UTC,7,,89,,10.8,3.9
2021,5,18,06:00,UTC,7,,88,,10.8,4.2
2021,5,18,07:00,UTC,6,,82,,12.3,2.8
2021,5,18,08:00,UTC,7,,78,,12.8,4.7
2021,5,18,09:00,UTC,7,,72,,14.1,3.9
2021,5,18,10:00,UTC,6,,64,,14.8,3.2
2021,5,18,11:00,UTC,3,,60,,16.9,3.6
2021,5,18,12:00,UTC,5,,63,,16.2,2.8
2021,5,18,13:00,UTC,5,,61,,16.3,2.2
2021,5,18,14:00,UTC,5,,71,,15,3.7
2021,5,18,15:00,UTC,0,,74,,13,3.5
2021,5,18,16:00,UTC,0,,76,,12.5,2.3
2021,5,18,17:00,UTC,2,,79,,11.4,1.6
2021,5,18,18:00,UTC,0,,83,,10.4,1.4
2021,5,18,19:00,UTC,6,,92,,8.6,1.1
2021,5,18,20:00,UTC,7,,96,,7.7,0.8
2021,5,18,21:00,UTC,7,,98,,6.6,0.8
2021,5,18,22:00,UTC,8,,96,,7.1,1.3
2021,5,18,23:00,UTC,8,,95,,7.1,0.8
2021,5,19,00:00,UTC,8,,94,,7.4,1
2021,5,19,01:00,UTC,7,,95,,7.1,1.6
2021,5,19,02:00,UTC,8,,96,,7.4,0.5
2021,5,19,03:00,UTC,8,,97,,7.6,1.8
2021,5,19,04:00,UTC,8,,97,,7.6,2.4
2021,5,19,05:00,UTC,8,,97,,7.5,2.3
2021,5,19,06:00,UTC,8,,98,,7.1,3.8
2021,5,19,07:00,UTC,8,,97,,7.4,3.3
2021,5,19,08:00,UTC,8,,98,,7.2,3.8
2021,5,19,09:00,UTC,8,,97,,7.8,4.6
2021,5,19,10:00,UTC,8,,97,,8.4,2.8
2021,5,19,11:00,UTC,8,,97,,7.7,5.6
2021,5,19,12:00,UTC,8,,97,,7.3,6.7
2021,5,19,13:00,UTC,8,,98,,7.4,6.7
2021,5,19,14:00,UTC,8,,98,,7,5.2
2021,5,19,15:00,UTC,8,,98,,6.9,5.4
2021,5,19,16:00,UTC,8,,97,,8.1,6.1
2021,5,19,17:00,UTC,8,,96,,8.2,6.1
2021,5,19,18:00,UTC,8,,96,,8.2,5.8
2021,5,19,19:00,UTC,8,,95,,8.2,5.2
2021,5,19,20:00,UTC,7,,93,,8.1,5.5
2021,5,19,21:00,UTC,8,,93,,7.6,5.7
2021,5,19,22:00,UTC,8,,92,,7.9,5
2021,5,19,23:00,UTC,8,,88,,8.4,5.9
2021,5,20,00:00,UTC,8,,93,,7.9,5.4
2021,5,20,01:00,UTC,8,,93,,7.7,4.7
2021,5,20,02:00,UTC,8,,91,,8.3,3.9
2021,5,20,03:00,UTC,8,,94,,8.7,3.1
