Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Ilman lämpötila (degC),Tuulen nopeus (m/s)
2021,1,19,07:00,UTC,8,,79,,0.2,0.4
2021,1,19,08:00,UTC,7,,77,,0.8,1.3
2021,1,19,09:00,UTC,7,,74,,0.7,2.5
2021,1,19,10:00,UTC,7,,75,,1,2.3
2021,1,19,11:00,UTC,8,,80,,1.4,1.9
2021,1,19,12:00,UTC,8,,85,,1.5,4.6
2021,1,19,13:00,UTC,8,,95,,0.4,5.6
2021,1,19,14:00,UTC,8,,76,,1.5,4.5
2021,1,19,15:00,UTC,8,,71,,1.9,4.9
2021,1,19,16:00,UTC,7,,67,,1.9,7.1
2021,1,19,17:00,UTC,7,,65,,1.6,7.7
2021,1,19,18:00,UTC,7,,62,,1.6,7.3
2021,1,19,19:00,UTC,5,,59,,1.6,9
2021,1,19,20:00,UTC,7,,60,,1.4,8.7
2021,1,19,21:00,UTC,5,,62,,0.9,8
2021,1,19,22:00,UTC,6,,61,,0.9,6.6
2021,1,19,23:00,UTC,3,,62,,0.9,8
2021,1,20,00:00,UTC,7,,69,,0.9,6.7
2021,1,20,01:00,UTC,7,,70,,0.7,6.3
2021,1,20,02:00,UTC,8,,68,,0.7,5.6
2021,1,20,03:00,UTC,7,,74,,0.2,5.8
2021,1,20,04:00,UTC,7,,74,,-0.2,5.1
2021,1,20,05:00,UTC,7,,68,,-0.1,5.2
2021,1,20,06:00,UTC,8,,77,,-0.1,4.4
2021,1,20,07:00,UTC,8,,92,,-0.3,4.7
2021,1,20,08:00,UTC,8,,86,,0,5
2021,1,20,09:00,UTC,8,,88,,-0.1,4.8
2021,1,20,10:00,UTC,8,,88,,0,3.8
2021,1,20,11:00,UTC,8,,89,,0.2,4.8
2021,1,20,12:00,UTC,8,,93,,-0.1,3.6
2021,1,20,13:00,UTC,8,,94,,0.1,4.1
2021,1,20,14:00,UTC,8,,98,,0.1,4
2021,1,20,15:00,UTC,8,,96,,0.4,4.6
2021,1,20,16:00,UTC,8,,94,,0.7,5.5
2021,1,20,17:00,UTC,8,,93,,0.7,5.6
2021,1,20,18:00,UTC,8,,92,,0.5,6.4
2021,1,20,19:00,UTC,8,,97,,-0.1,5.2
2021,1,20,20:00,UTC,8,,98,,-0.1,6.8
2021,1,20,21:00,UTC,8,,99,,-0.3,6.8
2021,1,20,22:00,UTC,8,,98,,-0.4,6.9
2021,1,20,23:00,UTC,8,,98,,-0.5,5.6
2021,1,21,00:00,UTC,8,,98,,-0.2,5.3
2021,1,21,01:00,UTC,8,,98,,-0.1,5.2
2021,1,21,02:00,UTC,8,,97,,0.2,5.7
2021,1,21,03:00,UTC,8,,97,,0.5,6.1
2021,1,21,04:00,UTC,8,,98,,0.7,5.4
2021,1,21,05:00,UTC,8,,95,,0.9,6.2
2021,1,21,06:00,UTC,8,,95,,1.4,6.2
2021,1,21,07:00,UTC,8,,95,,2,7
2021,1,21,08:00,UTC,8,,96,,2.4,7.7
2021,1,21,09:00,UTC,8,,96,,2.8,6.3
2021,1,21,10:00,UTC,8,,99,,3.3,5.7
2021,1,21,11:00,UTC,9,,99,,4.2,5.1
2021,1,21,12:00,UTC,8,,95,,4.5,5.1
2021,1,21,13:00,UTC,7,,94,,4.4,6
2021,1,21,14:00,UTC,8,,93,,4.8,6.7
2021,1,21,15:00,UTC,8,,93,,4.5,7.2
2021,1,21,16:00,UTC,7,,91,,4.6,7.8
2021,1,21,17:00,UTC,8,,87,,4.9,7.4
2021,1,21,18:00,UTC,8,,88,,4.8,8.4
2021,1,21,19:00,UTC,8,,91,,4.5,7.9
2021,1,21,20:00,UTC,0,,90,,4.5,7
2021,1,21,21:00,UTC,0,,76,,4.4,5.4
2021,1,21,22:00,UTC,0,,80,,3.8,4.6
2021,1,21,23:00,UTC,0,,86,,3.7,6
2021,1,22,00:00,UTC,0,,90,,4.2,6.5
2021,1,22,01:00,UTC,0,,85,,4.3,7.1
2021,1,22,02:00,UTC,1,,86,,4.4,6.7
2021,1,22,03:00,UTC,0,,87,,4.4,7.6
2021,1,22,04:00,UTC,7,,87,,4.4,7
2021,1,22,05:00,UTC,7,,87,,4.4,6.6
2021,1,22,06:00,UTC,3,,88,,4.4,5.9
2021,1,22,07:00,UTC,5,,89,,4.3,5.1
2021,1,22,08:00,UTC,7,,91,,4.5,5
2021,1,22,09:00,UTC,8,,90,,4.8,5.7
2021,1,22,10:00,UTC,8,,90,,4.7,6.7
2021,1,22,11:00,UTC,8,,89,,4.6,7.7
2021,1,22,12:00,UTC,8,,95,,3.9,8
2021,1,22,13:00,UTC,8,,94,,4,8.7
2021,1,22,14:00,UTC,8,,94,,4.9,8.9
2021,1,22,15:00,UTC,8,,88,,5.7,10.3
2021,1,22,16:00,UTC,8,,87,,5.8,12.3
2021,1,22,17:00,UTC,2,,77,,4.3,7.2
2021,1,22,18:00,UTC,3,,77,,4.1,8.6
2021,1,22,19:00,UTC,5,,80,,4,10.1
2021,1,22,20:00,UTC,1,,81,,4.2,10.4
2021,1,22,21:00,UTC,3,,81,,4.4,11.4
2021,1,22,22:00,UTC,3,,79,,4.5,12.1
2021,1,22,23:00,UTC,8,,79,,4.6,11.1
2021,1,23,00:00,UTC,8,,79,,4.6,11.9
2021,1,23,01:00,UTC,8,,81,,4.7,11.5
2021,1,23,02:00,UTC,7,,83,,4.6,12.4
2021,1,23,03:00,UTC,8,,82,,4.8,10.5
2021,1,23,04:00,UTC,7,,83,,4.8,10.9
2021,1,23,05:00,UTC,5,,83,,4.6,9.9
2021,1,23,06:00,UTC,8,,81,,4.8,8.9
2021,1,23,07:00,UTC,8,,80,,4.7,8.4
2021,1,23,08:00,UTC,5,,82,,4.3,6.4
2021,1,23,09:00,UTC,7,,78,,4.8,6.1
2021,1,23,10:00,UTC,8,,76,,4.9,7.2
2021,1,23,11:00,UTC,3,,73,,4.9,5.8
2021,1,23,12:00,UTC,7,,73,,5,5.4
2021,1,23,13:00,UTC,0,,79,,4.5,4.7
2021,1,23,14:00,UTC,0,,79,,4.1,6
2021,1,23,15:00,UTC,0,,78,,3.8,5.4
2021,1,23,16:00,UTC,0,,85,,3.6,4.7
2021,1,23,17:00,UTC,0,,83,,3.6,4.6
2021,1,23,18:00,UTC,6,,84,,3.4,3.7
2021,1,23,19:00,UTC,7,,81,,3.5,3.5
2021,1,23,20:00,UTC,8,,83,,3.7,4.3
2021,1,23,21:00,UTC,8,,82,,3.5,3.6
2021,1,23,22:00,UTC,8,,82,,3.3,0.9
2021,1,23,23:00,UTC,8,,91,,1.5,0.5
2021,1,24,00:00,UTC,8,,94,,1,0.7
2021,1,24,01:00,UTC,8,,93,,2,2.1
2021,1,24,02:00,UTC,8,,93,,1.5,1.5
2021,1,24,03:00,UTC,7,,96,,1,1.2
2021,1,24,04:00,UTC,8,,97,,0.9,0.8
2021,1,24,05:00,UTC,8,,97,,0.7,1.6
2021,1,24,06:00,UTC,7,,97,,0.5,0.8
2021,1,24,07:00,UTC,7,,97,,0,0.8
2021,1,24,08:00,UTC,1,,98,,-0.5,1.3
2021,1,24,09:00,UTC,3,,96,,0.8,0.4
2021,1,24,10:00,UTC,1,,92,,2.4,0.5
2021,1,24,11:00,UTC,1,,91,,2.5,1.3
2021,1,24,12:00,UTC,8,,95,,1.3,2.2
2021,1,24,13:00,UTC,8,,91,,1.6,2
2021,1,24,14:00,UTC,8,,91,,1.5,2.1
2021,1,24,15:00,UTC,7,,89,,1.1,2.5
2021,1,24,16:00,UTC,8,,88,,1.1,2
2021,1,24,17:00,UTC,8,,88,,0.8,2.4
2021,1,24,18:00,UTC,8,,86,,0.9,2.5
2021,1,24,19:00,UTC,8,,85,,0.9,2
2021,1,24,20:00,UTC,8,,85,,0.9,2.3
2021,1,24,21:00,UTC,8,,84,,0.9,2.1
2021,1,24,22:00,UTC,7,,84,,0.8,3.6
2021,1,24,23:00,UTC,8,,86,,0.9,3.7
2021,1,25,00:00,UTC,8,,91,,0.7,6
2021,1,25,01:00,UTC,8,,91,,0.8,5.1
2021,1,25,02:00,UTC,8,,89,,1,6.2
2021,1,25,03:00,UTC,8,,90,,1.1,5.9
2021,1,25,04:00,UTC,8,,94,,0.6,4.7
2021,1,25,05:00,UTC,8,,97,,0.4,4.5
2021,1,25,06:00,UTC,8,,97,,0.4,4.9
2021,1,25,07:00,UTC,8,,97,,0.3,4.3
2021,1,25,08:00,UTC,8,,98,,0.2,3.9
2021,1,25,09:00,UTC,8,,98,,0.2,3.7
2021,1,25,10:00,UTC,8,,99,,0.2,2.7
2021,1,25,11:00,UTC,8,,99,,0.1,2.6
2021,1,25,12:00,UTC,8,,99,,0.2,2.1
2021,1,25,13:00,UTC,8,,98,,0.2,1.7
2021,1,25,14:00,UTC,8,,98,,0.3,2.1
2021,1,25,15:00,UTC,8,,98,,0.3,2.2
2021,1,25,16:00,UTC,7,,97,,0,1.4
2021,1,25,17:00,UTC,9,,98,,0,1.7
2021,1,25,18:00,UTC,8,,97,,0,1.7
2021,1,25,19:00,UTC,8,,96,,0.2,0.9
2021,1,25,20:00,UTC,8,,93,,0.5,2.4
2021,1,25,21:00,UTC,8,,93,,0.6,2.1
2021,1,25,22:00,UTC,7,,96,,0.2,1.3
2021,1,25,23:00,UTC,7,,96,,0.6,3.2
2021,1,26,00:00,UTC,7,,96,,0.5,2.6
2021,1,26,01:00,UTC,7,,96,,0.7,3.1
2021,1,26,02:00,UTC,8,,94,,0.8,2.9
2021,1,26,03:00,UTC,8,,95,,0.9,2.5
2021,1,26,04:00,UTC,8,,95,,0.7,4.2
2021,1,26,05:00,UTC,8,,97,,0.7,2
2021,1,26,06:00,UTC,8,,95,,1,2.4
2021,1,26,07:00,UTC,,,,,,
2021,1,26,08:00,UTC,6,,97,,0,1.8
2021,1,26,09:00,UTC,8,,96,,0.7,2.3
2021,1,26,10:00,UTC,8,,95,,0.7,2.7
2021,1,26,11:00,UTC,8,,92,,0.9,3.1
2021,1,26,12:00,UTC,8,,93,,1.1,2.4
2021,1,26,13:00,UTC,8,,94,,1.1,2.7
2021,1,26,14:00,UTC,8,,92,,1.3,3.1
2021,1,26,15:00,UTC,8,,93,,1.1,3.5
2021,1,26,16:00,UTC,8,,93,,0.8,3.8
2021,1,26,17:00,UTC,8,,92,,1,3.4
2021,1,26,18:00,UTC,8,,92,,0.9,4
2021,1,26,19:00,UTC,8,,92,,0.7,4.5
2021,1,26,20:00,UTC,8,,92,,0.6,5
2021,1,26,21:00,UTC,8,,94,,0,6.5
2021,1,26,22:00,UTC,8,,89,,-0.2,5
2021,1,26,23:00,UTC,8,,92,,-0.6,4.7
2021,1,27,00:00,UTC,8,,93,,-0.8,3.9
2021,1,27,01:00,UTC,8,,91,,-0.8,4.7
2021,1,27,02:00,UTC,8,,87,,-0.5,4.8
2021,1,27,03:00,UTC,8,,89,,-0.6,5
2021,1,27,04:00,UTC,8,,89,,-0.9,4.8
2021,1,27,05:00,UTC,8,,90,,-1,4.6
2021,1,27,06:00,UTC,7,,87,,-1.2,5.5
2021,1,27,07:00,UTC,8,,82,,-1.2,5.3
2021,1,27,08:00,UTC,8,,83,,-1.2,4.8
2021,1,27,09:00,UTC,8,,83,,-0.9,5.1
2021,1,27,10:00,UTC,8,,85,,-0.9,5.4
2021,1,27,11:00,UTC,8,,86,,-1.1,6.1
2021,1,27,12:00,UTC,8,,76,,-0.8,5.4
2021,1,27,13:00,UTC,8,,78,,-0.9,4.8
2021,1,27,14:00,UTC,8,,90,,-1.7,4.9
2021,1,27,15:00,UTC,8,,86,,-1.9,4.2
2021,1,27,16:00,UTC,8,,83,,-2,3
2021,1,27,17:00,UTC,8,,80,,-2,3.3
2021,1,27,18:00,UTC,8,,84,,-2.3,3.5
2021,1,27,19:00,UTC,8,,83,,-2.3,4.5
2021,1,27,20:00,UTC,8,,78,,-2.3,2.9
2021,1,27,21:00,UTC,7,,80,,-2.6,2.4
2021,1,27,22:00,UTC,7,,82,,-2.7,2.4
2021,1,27,23:00,UTC,7,,84,,-2.7,1.3
2021,1,28,00:00,UTC,3,,90,,-3.5,0.6
2021,1,28,01:00,UTC,4,,93,,-3.3,1.7
2021,1,28,02:00,UTC,7,,94,,-2.7,0.7
2021,1,28,03:00,UTC,8,,91,,-1.9,1.4
2021,1,28,04:00,UTC,8,,92,,-1.9,1.7
2021,1,28,05:00,UTC,8,,93,,-1.9,0.5
2021,1,28,06:00,UTC,9,,98,,-3.3,0.9
2021,1,28,07:00,UTC,7,,95,,-5.1,2
2021,1,28,08:00,UTC,7,,95,,-5.7,1.7
2021,1,28,09:00,UTC,5,,95,,-4.9,0.3
2021,1,28,10:00,UTC,7,,96,,-3.7,1.5
2021,1,28,11:00,UTC,8,,97,,-2.5,2.4
2021,1,28,12:00,UTC,8,,96,,-1.5,1.8
2021,1,28,13:00,UTC,8,,88,,-1.3,3.2
2021,1,28,14:00,UTC,8,,80,,-1.2,3.3
2021,1,28,15:00,UTC,8,,79,,-1.3,3.7
2021,1,28,16:00,UTC,8,,80,,-1.5,3.2
2021,1,28,17:00,UTC,7,,86,,-2,3
2021,1,28,18:00,UTC,7,,84,,-2,2.8
2021,1,28,19:00,UTC,8,,79,,-2.2,4.2
2021,1,28,20:00,UTC,7,,81,,-2.3,3.8
2021,1,28,21:00,UTC,7,,80,,-2.7,4.2
2021,1,28,22:00,UTC,8,,79,,-2.9,4.3
2021,1,28,23:00,UTC,8,,78,,-3,4.1
2021,1,29,00:00,UTC,8,,81,,-3.2,2.8
2021,1,29,01:00,UTC,7,,79,,-3,3
2021,1,29,02:00,UTC,8,,81,,-3.2,3.8
2021,1,29,03:00,UTC,5,,83,,-4.4,3.7
2021,1,29,04:00,UTC,7,,81,,-4,4.3
2021,1,29,05:00,UTC,7,,81,,-4,3.8
2021,1,29,06:00,UTC,8,,83,,-3.4,4.1
2021,1,29,07:00,UTC,8,,79,,-3.4,4.9
2021,1,29,08:00,UTC,8,,81,,-3.7,5
2021,1,29,09:00,UTC,8,,82,,-3.4,5
2021,1,29,10:00,UTC,8,,85,,-3.4,4.9
2021,1,29,11:00,UTC,8,,86,,-3.7,5.7
2021,1,29,12:00,UTC,8,,86,,-3.6,5.5
2021,1,29,13:00,UTC,8,,85,,-3.8,5.4
2021,1,29,14:00,UTC,8,,84,,-3.4,3.7
2021,1,29,15:00,UTC,8,,85,,-2.2,4
2021,1,29,16:00,UTC,8,,84,,-1.7,4.7
2021,1,29,17:00,UTC,8,,84,,-1.4,4.3
2021,1,29,18:00,UTC,8,,84,,-1.6,5.7
2021,1,29,19:00,UTC,8,,82,,-1.8,4.8
2021,1,29,20:00,UTC,8,,77,,-2,5.5
2021,1,29,21:00,UTC,7,,73,,-2.5,5.8
2021,1,29,22:00,UTC,7,,75,,-2.2,6
2021,1,29,23:00,UTC,7,,74,,-2.2,5.8
2021,1,30,00:00,UTC,7,,72,,-2,6
2021,1,30,01:00,UTC,7,,71,,-2,4.7
2021,1,30,02:00,UTC,7,,75,,-2.2,5.5
2021,1,30,03:00,UTC,7,,68,,-2.1,5.6
2021,1,30,04:00,UTC,7,,68,,-2.3,5.6
2021,1,30,05:00,UTC,7,,69,,-2.3,5.9
2021,1,30,06:00,UTC,8,,74,,-2.5,6.8
2021,1,30,07:00,UTC,7,,70,,-2.3,5.8
2021,1,30,08:00,UTC,7,,68,,-2.3,6.7
2021,1,30,09:00,UTC,7,,66,,-2,6.9
2021,1,30,10:00,UTC,7,,70,,-2,6.3
2021,1,30,11:00,UTC,7,,70,,-2.1,8
2021,1,30,12:00,UTC,7,,70,,-2.2,7.1
2021,1,30,13:00,UTC,8,,73,,-2.6,7.1
2021,1,30,14:00,UTC,7,,74,,-2.8,6.8
2021,1,30,15:00,UTC,8,,80,,-3,5.1
2021,1,30,16:00,UTC,8,,78,,-2.9,4.8
2021,1,30,17:00,UTC,8,,79,,-2.6,6.1
2021,1,30,18:00,UTC,8,,72,,-2.2,5.8
2021,1,30,19:00,UTC,8,,77,,-2.3,5.6
2021,1,30,20:00,UTC,8,,77,,-2.2,5.4
2021,1,30,21:00,UTC,8,,72,,-2.1,5.9
2021,1,30,22:00,UTC,7,,82,,-2.5,4.8
2021,1,30,23:00,UTC,8,,79,,-2.4,5
2021,1,31,00:00,UTC,8,,88,,-2.6,5.2
2021,1,31,01:00,UTC,8,,79,,-2.9,5
2021,1,31,02:00,UTC,8,,87,,-3,4.5
2021,1,31,03:00,UTC,8,,87,,-3,4.4
2021,1,31,04:00,UTC,8,,88,,-3.1,4
2021,1,31,05:00,UTC,8,,87,,-3.3,3.1
2021,1,31,06:00,UTC,8,,87,,-3.3,3.6
2021,1,31,07:00,UTC,8,,85,,-3.2,3
2021,1,31,08:00,UTC,8,,84,,-3.2,3.4
2021,1,31,09:00,UTC,8,,81,,-3.1,3
2021,1,31,10:00,UTC,8,,80,,-3,3.2
2021,1,31,11:00,UTC,8,,79,,-3.1,3.8
2021,1,31,12:00,UTC,8,,76,,-3.4,4.2
2021,1,31,13:00,UTC,8,,75,,-3.4,3.2
2021,1,31,14:00,UTC,8,,76,,-3.6,3.9
2021,1,31,15:00,UTC,8,,75,,-3.7,3.9
2021,1,31,16:00,UTC,8,,71,,-3.8,3.4
2021,1,31,17:00,UTC,8,,80,,-3.8,2.4
2021,1,31,18:00,UTC,8,,81,,-4,2.9
2021,1,31,19:00,UTC,8,,80,,-4,3
2021,1,31,20:00,UTC,7,,78,,-3.8,3.7
2021,1,31,21:00,UTC,8,,77,,-3.4,3.5
2021,1,31,22:00,UTC,8,,79,,-3.4,2.9
2021,1,31,23:00,UTC,7,,76,,-3.3,3.9
2021,2,1,00:00,UTC,7,,80,,-3.5,3
2021,2,1,01:00,UTC,7,,85,,-3.6,3.3
2021,2,1,02:00,UTC,7,,85,,-3.8,2.8
2021,2,1,03:00,UTC,6,,77,,-4.8,2.3
2021,2,1,04:00,UTC,3,,83,,-4.1,2.1
2021,2,1,05:00,UTC,7,,71,,-3.9,2.2
2021,2,1,06:00,UTC,7,,70,,-4.3,1.7
2021,2,1,07:00,UTC,8,,79,,-3.1,2
2021,2,1,08:00,UTC,8,,78,,-2.9,2.9
2021,2,1,09:00,UTC,8,,74,,-2.4,3.4
2021,2,1,10:00,UTC,4,,70,,-2.3,3.8
2021,2,1,11:00,UTC,2,,67,,-2,3.3
2021,2,1,12:00,UTC,1,,65,,-1.8,3.3
2021,2,1,13:00,UTC,0,,60,,-2,1.9
2021,2,1,14:00,UTC,0,,62,,-2.1,1.5
2021,2,1,15:00,UTC,0,,79,,-6.3,0.3
2021,2,1,16:00,UTC,0,,87,,-10.2,0.9
2021,2,1,17:00,UTC,0,,90,,-11.1,0.7
2021,2,1,18:00,UTC,1,,88,,-11.5,0.6
2021,2,1,19:00,UTC,7,,88,,-12.1,0.7
2021,2,1,20:00,UTC,7,,87,,-12,1.1
2021,2,1,21:00,UTC,8,,88,,-10.2,1
2021,2,1,22:00,UTC,3,,90,,-10,1.1
2021,2,1,23:00,UTC,0,,89,,-12,1
2021,2,2,00:00,UTC,2,,87,,-12.5,0.9
2021,2,2,01:00,UTC,0,,88,,-13.1,0.8
2021,2,2,02:00,UTC,3,,86,,-13.2,0.8
2021,2,2,03:00,UTC,7,,88,,-12.9,1.2
2021,2,2,04:00,UTC,1,,86,,-12.7,0.8
2021,2,2,05:00,UTC,2,,87,,-12.7,2
2021,2,2,06:00,UTC,7,,90,,-7.2,3.3
2021,2,2,07:00,UTC,5,,92,,-8.3,2.3
2021,2,2,08:00,UTC,8,,90,,-5.6,3.1
2021,2,2,09:00,UTC,8,,80,,-2.1,2.6
2021,2,2,10:00,UTC,8,,74,,-1.7,4.4
2021,2,2,11:00,UTC,8,,70,,-1.6,6
2021,2,2,12:00,UTC,8,,76,,-2,6.4
2021,2,2,13:00,UTC,7,,81,,-2.3,5.5
2021,2,2,14:00,UTC,8,,85,,-2.8,6.3
2021,2,2,15:00,UTC,8,,86,,-3.1,7
2021,2,2,16:00,UTC,8,,88,,-3.5,5.9
2021,2,2,17:00,UTC,8,,91,,-3.4,5.6
2021,2,2,18:00,UTC,8,,90,,-3.6,6.4
2021,2,2,19:00,UTC,8,,89,,-3.4,5.9
2021,2,2,20:00,UTC,8,,90,,-3.6,4.4
2021,2,2,21:00,UTC,8,,90,,-3.7,3.9
2021,2,2,22:00,UTC,8,,90,,-3.6,3.1
2021,2,2,23:00,UTC,7,,90,,-3.8,3.8
2021,2,3,00:00,UTC,8,,88,,-3.4,4.3
2021,2,3,01:00,UTC,8,,87,,-3.4,4
2021,2,3,02:00,UTC,8,,87,,-3.6,5.1
2021,2,3,03:00,UTC,8,,87,,-3.9,4.3
2021,2,3,04:00,UTC,8,,86,,-4,5.4
2021,2,3,05:00,UTC,8,,85,,-4,5.4
2021,2,3,06:00,UTC,8,,86,,-4.2,4.7
2021,2,3,07:00,UTC,8,,84,,-4.1,3.6
2021,2,3,08:00,UTC,8,,85,,-4,3.5
2021,2,3,09:00,UTC,8,,85,,-4.1,3
2021,2,3,10:00,UTC,8,,87,,-4,3.6
2021,2,3,11:00,UTC,8,,85,,-3.4,3.4
2021,2,3,12:00,UTC,8,,81,,-3.4,3.4
2021,2,3,13:00,UTC,8,,84,,-3.9,4.7
2021,2,3,14:00,UTC,8,,85,,-4.2,4.6
2021,2,3,15:00,UTC,8,,84,,-3.8,5.3
2021,2,3,16:00,UTC,8,,83,,-3.6,5.3
2021,2,3,17:00,UTC,8,,86,,-4.2,5.6
2021,2,3,18:00,UTC,8,,84,,-4.5,7.3
2021,2,3,19:00,UTC,4,,78,,-5.7,5.7
2021,2,3,20:00,UTC,1,,80,,-7.8,2.1
2021,2,3,21:00,UTC,7,,77,,-5.2,4.2
2021,2,3,22:00,UTC,7,,78,,-5.2,4.9
2021,2,3,23:00,UTC,7,,77,,-5.2,4.1
2021,2,4,00:00,UTC,7,,80,,-5.2,4.8
2021,2,4,01:00,UTC,7,,72,,-5,4.7
2021,2,4,02:00,UTC,8,,74,,-5.2,5.6
2021,2,4,03:00,UTC,8,,82,,-5.8,5.4
2021,2,4,04:00,UTC,8,,80,,-6,5.1
2021,2,4,05:00,UTC,8,,79,,-5.8,4.5
2021,2,4,06:00,UTC,8,,79,,-5.7,4.1
2021,2,4,07:00,UTC,8,,85,,-6.3,2.2
2021,2,4,08:00,UTC,6,,86,,-7.8,2.6
2021,2,4,09:00,UTC,6,,81,,-6.5,2.6
2021,2,4,10:00,UTC,8,,77,,-4.9,2.7
2021,2,4,11:00,UTC,7,,70,,-3.8,2.8
2021,2,4,12:00,UTC,8,,85,,-3.9,3
2021,2,4,13:00,UTC,7,,89,,-4.4,3.9
2021,2,4,14:00,UTC,2,,77,,-3.9,3.5
2021,2,4,15:00,UTC,5,,89,,-4.2,4.2
2021,2,4,16:00,UTC,4,,88,,-5,1.7
2021,2,4,17:00,UTC,5,,83,,-5.9,2.2
2021,2,4,18:00,UTC,7,,84,,-4,3.2
2021,2,4,19:00,UTC,5,,68,,-3.8,5.2
2021,2,4,20:00,UTC,1,,71,,-5.6,4.8
2021,2,4,21:00,UTC,7,,72,,-5.6,4.2
2021,2,4,22:00,UTC,5,,83,,-6.8,3.2
2021,2,4,23:00,UTC,6,,76,,-7,3
2021,2,5,00:00,UTC,6,,82,,-7.3,2.1
2021,2,5,01:00,UTC,8,,83,,-6.3,3.2
2021,2,5,02:00,UTC,7,,73,,-7.9,6.3
2021,2,5,03:00,UTC,7,,82,,-8.6,4
2021,2,5,04:00,UTC,8,,85,,-8.7,3.5
2021,2,5,05:00,UTC,8,,85,,-8.8,2.8
2021,2,5,06:00,UTC,1,,68,,-8.8,5.7
2021,2,5,07:00,UTC,0,,81,,-11.5,1.9
2021,2,5,08:00,UTC,5,,88,,-12.8,0.8
2021,2,5,09:00,UTC,8,,83,,-7.8,1.8
2021,2,5,10:00,UTC,8,,79,,-6.5,4.5
2021,2,5,11:00,UTC,1,,63,,-6.8,4.8
2021,2,5,12:00,UTC,0,,61,,-8.2,4.1
2021,2,5,13:00,UTC,0,,55,,-8.2,3.7
2021,2,5,14:00,UTC,0,,56,,-7.4,1.7
2021,2,5,15:00,UTC,0,,76,,-11,1.2
2021,2,5,16:00,UTC,6,,85,,-13.2,0.5
2021,2,5,17:00,UTC,8,,86,,-12.8,0.3
2021,2,5,18:00,UTC,6,,90,,-11.4,0.4
2021,2,5,19:00,UTC,6,,88,,-13.3,0.6
2021,2,5,20:00,UTC,4,,70,,-6.2,5.7
2021,2,5,21:00,UTC,0,,69,,-8.3,5.3
2021,2,5,22:00,UTC,0,,69,,-9.5,6.3
2021,2,5,23:00,UTC,1,,73,,-10.7,4.7
2021,2,6,00:00,UTC,0,,77,,-12.8,3.4
2021,2,6,01:00,UTC,4,,87,,-15.8,1.9
2021,2,6,02:00,UTC,8,,85,,-12.4,1.5
2021,2,6,03:00,UTC,8,,85,,-11.4,0.6
2021,2,6,04:00,UTC,8,,87,,-10,0.6
2021,2,6,05:00,UTC,7,,89,,-10.1,0.8
2021,2,6,06:00,UTC,5,,90,,-11.2,0.5
2021,2,6,07:00,UTC,8,,88,,-12,0.9
2021,2,6,08:00,UTC,8,,90,,-9,1
2021,2,6,09:00,UTC,8,,91,,-7.1,0.8
2021,2,6,10:00,UTC,7,,85,,-3.5,0.2
2021,2,6,11:00,UTC,8,,78,,-2.7,1.5
2021,2,6,12:00,UTC,7,,75,,-2.9,2.7
2021,2,6,13:00,UTC,1,,75,,-3.1,2.8
2021,2,6,14:00,UTC,7,,73,,-3.3,2.3
2021,2,6,15:00,UTC,7,,82,,-4.1,1.2
2021,2,6,16:00,UTC,8,,91,,-5.5,0.7
2021,2,6,17:00,UTC,7,,95,,-6.4,1.2
2021,2,6,18:00,UTC,5,,93,,-7.3,2
2021,2,6,19:00,UTC,0,,88,,-10.5,2.8
2021,2,6,20:00,UTC,0,,89,,-13,3
2021,2,6,21:00,UTC,0,,94,,-11.1,3.3
2021,2,6,22:00,UTC,0,,89,,-12.2,2.9
2021,2,6,23:00,UTC,0,,90,,-12.2,1.6
2021,2,7,00:00,UTC,0,,85,,-16.3,1.8
2021,2,7,01:00,UTC,0,,91,,-14.3,0.9
2021,2,7,02:00,UTC,0,,86,,-18.2,1.1
2021,2,7,03:00,UTC,0,,87,,-18.4,0.5
2021,2,7,04:00,UTC,0,,86,,-20.6,0.8
2021,2,7,05:00,UTC,7,,85,,-19,0.5
2021,2,7,06:00,UTC,7,,88,,-17.5,0.3
2021,2,7,07:00,UTC,3,,86,,-17.1,0.5
2021,2,7,08:00,UTC,7,,87,,-14.2,1.2
2021,2,7,09:00,UTC,4,,86,,-13.2,1.3
2021,2,7,10:00,UTC,6,,91,,-8.7,1.2
2021,2,7,11:00,UTC,0,,96,,-4.7,0.5
2021,2,7,12:00,UTC,8,,91,,-3.9,0.9
2021,2,7,13:00,UTC,3,,90,,-5,2
2021,2,7,14:00,UTC,8,,90,,-4.4,0.5
2021,2,7,15:00,UTC,7,,92,,-4.5,1.2
2021,2,7,16:00,UTC,5,,92,,-4.8,2.4
2021,2,7,17:00,UTC,8,,93,,-6.5,1.7
2021,2,7,18:00,UTC,4,,92,,-8.9,0.5
2021,2,7,19:00,UTC,7,,92,,-8.7,0.2
2021,2,7,20:00,UTC,8,,95,,-5.8,1.6
2021,2,7,21:00,UTC,2,,92,,-9.7,0.4
2021,2,7,22:00,UTC,6,,94,,-8.3,2.5
2021,2,7,23:00,UTC,0,,89,,-11.9,0.7
2021,2,8,00:00,UTC,7,,87,,-14.2,0.6
2021,2,8,01:00,UTC,7,,92,,-10.5,1.1
2021,2,8,02:00,UTC,4,,91,,-11.2,0.7
